Inhibitor	Direction	Deletion
1444	AcetoSyringone	down	YGR206W
1454	AcetoSyringone	down	YLR097C
1464	AcetoSyringone	down	YDR149C
1474	AcetoSyringone	down	YNL093W
1484	AcetoSyringone	down	YER161C
1494	AcetoSyringone	down	YJR036C
1504	AcetoSyringone	down	YBL036C
15110	AcetoSyringone	down	YOR027W
1526	AcetoSyringone	down	YOL099C
1534	AcetoSyringone	down	YMR118C
1544	AcetoSyringone	down	YBR289W
1554	AcetoSyringone	down	YML017W
1564	AcetoSyringone	down	YPL070W
1574	AcetoSyringone	down	YMR221C
1584	AcetoSyringone	down	YKR027W
1594	AcetoSyringone	down	YIL100W
1604	AcetoSyringone	down	YNL192W
16110	AcetoSyringone	down	YMR202W
1626	AcetoSyringone	down	YLR136C
1634	AcetoSyringone	down	YKR098C
1644	AcetoSyringone	down	YNR009W
1654	AcetoSyringone	down	YGR170W
1664	AcetoSyringone	down	YER134C
1674	AcetoSyringone	down	YPL133C
1684	AcetoSyringone	down	YGR008C
1694	AcetoSyringone	down	YNL129W
1704	AcetoSyringone	down	YLR273C
17110	AcetoSyringone	down	YOR041C
1726	AcetoSyringone	down	YBR264C
1734	AcetoSyringone	down	YOR088W
1744	AcetoSyringone	down	YJR092W
1754	AcetoSyringone	down	YBR015C
1140	Acetovanillone	up	YLR281C
280	Acetovanillone	up	YPL212C
330	Acetovanillone	up	YER097W
429	Acetovanillone	up	YGL046W
528	Acetovanillone	up	YBR036C
629	Acetovanillone	up	YBR171W
730	Acetovanillone	up	YIR028W
830	Acetovanillone	up	YLL029W
930	Acetovanillone	up	YER109C
1030	Acetovanillone	up	YCR008W
1148	Acetovanillone	up	YKL096W
1230	Acetovanillone	up	YDL114W
1329	Acetovanillone	up	YPL185W
1427	Acetovanillone	up	YGL039W
1527	Acetovanillone	up	YEL031W
1627	Acetovanillone	up	YKL074C
1727	Acetovanillone	up	YLR328W
1825	Acetovanillone	up	YNL072W
1924	Acetovanillone	up	YNL145W
2022	Acetovanillone	up	YKL098W
2120	Acetovanillone	up	YGL086W
2220	Acetovanillone	up	YBR260C
2320	Acetovanillone	up	YLR014C
2416	Acetovanillone	up	YDR402C
2513	Acetovanillone	up	YAL026C
2611	Acetovanillone	up	YLR263W
2711	Acetovanillone	up	YDL227C
2811	Acetovanillone	up	YGR233C
2910	Acetovanillone	up	YDR338C
3010	Acetovanillone	up	YLR169W
3114	Acetovanillone	up	YPL195W
3211	Acetovanillone	up	YNL032W
339	Acetovanillone	up	YPR172W
349	Acetovanillone	up	YPL072W
359	Acetovanillone	up	YFR024C-A
368	Acetovanillone	up	YPR184W
378	Acetovanillone	up	YML013W
388	Acetovanillone	up	YNL099C
397	Acetovanillone	up	YDR025W
407	Acetovanillone	up	YML001W
4113	Acetovanillone	up	YFL047W
4210	Acetovanillone	up	YBR285W
436	Acetovanillone	up	YJL206C-A
446	Acetovanillone	up	YGR122C-A
456	Acetovanillone	up	YCR049C
466	Acetovanillone	up	YNL299W
476	Acetovanillone	up	YMR138W
486	Acetovanillone	up	YBR059C
496	Acetovanillone	up	YBR156C
506	Acetovanillone	up	YOR243C
5112	Acetovanillone	up	YGR101W
529	Acetovanillone	up	YGL180W
536	Acetovanillone	up	YOR311C
547	Acetovanillone	up	YJL067W
557	Acetovanillone	up	YDR066C
567	Acetovanillone	up	YML108W
577	Acetovanillone	up	YKL200C
587	Acetovanillone	up	YDR015C
597	Acetovanillone	up	YGR130C
607	Acetovanillone	up	YLL013C
6113	Acetovanillone	up	YLR216C
6210	Acetovanillone	up	YOL147C
638	Acetovanillone	up	YOR155C
648	Acetovanillone	up	YKL015W
658	Acetovanillone	up	YDR293C
667	Acetovanillone	up	YOR209C
677	Acetovanillone	up	YHR191C
688	Acetovanillone	up	YOL071W
698	Acetovanillone	up	YCR010C
708	Acetovanillone	up	YGL045W
7114	Acetovanillone	up	YFL051C
7210	Acetovanillone	up	YLL043W
738	Acetovanillone	up	YLR364W
748	Acetovanillone	up	YBL104C
758	Acetovanillone	up	YOL004W
768	Acetovanillone	up	YOR300W
778	Acetovanillone	up	YJL204C
788	Acetovanillone	up	YKR103W
798	Acetovanillone	up	YMR272C
808	Acetovanillone	up	YIL057C
8114	Acetovanillone	up	YFR048W
8210	Acetovanillone	up	YCR068W
838	Acetovanillone	up	YML035C
848	Acetovanillone	up	YML002W
858	Acetovanillone	up	YCR011C
868	Acetovanillone	up	YDR375C
878	Acetovanillone	up	YDR247W
888	Acetovanillone	up	YFL044C
898	Acetovanillone	up	YJR080C
908	Acetovanillone	down	YOR113W
9114	Acetovanillone	down	YCL064C
9210	Acetovanillone	down	YBL046W
938	Acetovanillone	down	YOR008C
948	Acetovanillone	down	YPR192W
958	Acetovanillone	down	YPL229W
968	Acetovanillone	down	YIR030C
979	Acetovanillone	down	YKR104W
989	Acetovanillone	down	YHR041C
999	Acetovanillone	down	YDL019C
1009	Acetovanillone	down	YBL024W
10113	Acetovanillone	down	YLR207W
10211	Acetovanillone	down	YCL010C
1038	Acetovanillone	down	YKR029C
1049	Acetovanillone	down	YFR022W
1059	Acetovanillone	down	YBL103C
1069	Acetovanillone	down	YDR162C
1078	Acetovanillone	down	YGR129W
1088	Acetovanillone	down	YMR304W
1098	Acetovanillone	down	YPR122W
11013	Acetovanillone	down	YFR013W
11113	Acetovanillone	down	YPL137C
11211	Acetovanillone	down	YDR089W
11311	Acetovanillone	down	YPR111W
1149	Acetovanillone	down	YOL085C
1158	Acetovanillone	down	YBR104W
1168	Acetovanillone	down	YDR539W
1177	Acetovanillone	down	YGR250C
1187	Acetovanillone	down	YOR092W
1196	Acetovanillone	down	YLR113W
1206	Acetovanillone	down	YLL049W
12112	Acetovanillone	down	YKL057C
12210	Acetovanillone	down	YNL063W
1237	Acetovanillone	down	YJL199C
1247	Acetovanillone	down	YER132C
1256	Acetovanillone	down	YNL041C
1150	AzelaicAcid	up	YMR023C
290	AzelaicAcid	up	YNL302C
340	AzelaicAcid	up	YLR150W
430	AzelaicAcid	up	YNL008C
530	AzelaicAcid	up	YAL024C
630	AzelaicAcid	up	YKL205W
739	AzelaicAcid	up	YCL061C
839	AzelaicAcid	up	YJL071W
939	AzelaicAcid	up	YPL191C
1039	AzelaicAcid	up	YJL135W
1159	AzelaicAcid	up	YHR178W
1238	AzelaicAcid	up	YDR001C
1330	AzelaicAcid	up	YBR269C
1428	AzelaicAcid	up	YBR040W
1528	AzelaicAcid	up	YJL204C
1628	AzelaicAcid	up	YDL154W
1728	AzelaicAcid	up	YHR082C
1826	AzelaicAcid	up	YMR039C
1925	AzelaicAcid	up	YGR025W
2023	AzelaicAcid	up	YER162C
2121	AzelaicAcid	up	YIL054W
2221	AzelaicAcid	up	YGL027C
2321	AzelaicAcid	up	YBR107C
2417	AzelaicAcid	up	YPL249C
2514	AzelaicAcid	up	YOR230W
2612	AzelaicAcid	up	YJL153C
2712	AzelaicAcid	up	YPL123C
2812	AzelaicAcid	up	YIL006W
2911	AzelaicAcid	up	YLR392C
3011	AzelaicAcid	up	YML113W
3115	AzelaicAcid	up	YOR321W
3212	AzelaicAcid	up	YOR167C
3310	AzelaicAcid	up	YJR111C
3410	AzelaicAcid	up	YNL201C
3510	AzelaicAcid	up	YLL053C
369	AzelaicAcid	up	YNL309W
379	AzelaicAcid	up	YGL222C
389	AzelaicAcid	up	YIL122W
398	AzelaicAcid	up	YDR372C
408	AzelaicAcid	up	YDL243C
4114	AzelaicAcid	up	YJR015W
4211	AzelaicAcid	up	YOR061W
1099	AzelaicAcid	down	YCL016C
11014	AzelaicAcid	down	YJR052W
11114	AzelaicAcid	down	YAL048C
11212	AzelaicAcid	down	YGR187C
11312	AzelaicAcid	down	YDL199C
11410	AzelaicAcid	down	YLR252W
11510	AzelaicAcid	down	YGL051W
1169	AzelaicAcid	down	YCR037C
1178	AzelaicAcid	down	YLL038C
1188	AzelaicAcid	down	YDR139C
1197	AzelaicAcid	down	YER062C
1207	AzelaicAcid	down	YPR119W
12113	AzelaicAcid	down	YOR297C
12211	AzelaicAcid	down	YOL042W
1239	AzelaicAcid	down	YCR036W
1248	AzelaicAcid	down	YPL053C
1257	AzelaicAcid	down	YOL002C
1266	AzelaicAcid	down	YAR040C
1276	AzelaicAcid	down	YNL325C
1286	AzelaicAcid	down	YBR275C
1296	AzelaicAcid	down	YER149C
1306	AzelaicAcid	down	YML100W-A
13111	AzelaicAcid	down	YBR084W
13210	AzelaicAcid	down	YGL216W
1336	AzelaicAcid	down	YML013W
1346	AzelaicAcid	down	YPL181W
1355	AzelaicAcid	down	YIL101C
1365	AzelaicAcid	down	YHL013C
1375	AzelaicAcid	down	YER140W
1385	AzelaicAcid	down	YPL090C
1395	AzelaicAcid	down	YBR298C
1405	AzelaicAcid	down	YER139C
14111	AzelaicAcid	down	YNL050C
1429	AzelaicAcid	down	YKR074W
1435	AzelaicAcid	down	YIL057C
1445	AzelaicAcid	down	YHR075C
1455	AzelaicAcid	down	YNR061C
1465	AzelaicAcid	down	YNR056C
1475	AzelaicAcid	down	YLR241W
1485	AzelaicAcid	down	YDR336W
1495	AzelaicAcid	down	YMR275C
1505	AzelaicAcid	down	YJR119C
15111	AzelaicAcid	down	YJR075W
1529	AzelaicAcid	down	YOR128C
1535	AzelaicAcid	down	YJL163C
1545	AzelaicAcid	down	YHR179W
1555	AzelaicAcid	down	YGL062W
1565	AzelaicAcid	down	YGR050C
1575	AzelaicAcid	down	YEL056W
1585	AzelaicAcid	down	YCR025C
1595	AzelaicAcid	down	YEL066W
1605	AzelaicAcid	down	YJR118C
16111	AzelaicAcid	down	YGR085C
1629	AzelaicAcid	down	YIL053W
1635	AzelaicAcid	down	YBL089W
1645	AzelaicAcid	down	YJL158C
1655	AzelaicAcid	down	YBL057C
1665	AzelaicAcid	down	YLR438W
1675	AzelaicAcid	down	YJR115W
1685	AzelaicAcid	down	YBL107C
1695	AzelaicAcid	down	YBR043C
1705	AzelaicAcid	down	YML074C
17111	AzelaicAcid	down	YFR053C
1729	AzelaicAcid	down	YPR109W
1735	AzelaicAcid	down	YNL277W
1745	AzelaicAcid	down	YLR271W
1755	AzelaicAcid	down	YHL034C
1764	AzelaicAcid	down	YOR113W
1774	AzelaicAcid	down	YOR008C-A
1784	AzelaicAcid	down	YOR315W
1794	AzelaicAcid	down	YKL171W
1804	AzelaicAcid	down	YGL086W
18110	AzelaicAcid	down	YGR206W
1827	AzelaicAcid	down	YNL105W
1833	AzelaicAcid	down	YFR038W
1843	AzelaicAcid	down	YGR163W
1853	AzelaicAcid	down	YCR022C
1863	AzelaicAcid	down	YBR062C
1873	AzelaicAcid	down	YLR049C
1883	AzelaicAcid	down	YDR538W
1893	AzelaicAcid	down	YGR153W
1903	AzelaicAcid	down	YLL051C
19110	AzelaicAcid	down	YBR177C
1926	AzelaicAcid	down	YMR031C
1932	AzelaicAcid	down	YKL098W
1942	AzelaicAcid	down	YFL054C
1952	AzelaicAcid	down	YIL105C
1962	AzelaicAcid	down	YOL057W
1972	AzelaicAcid	down	YOR012W
1982	AzelaicAcid	down	YGL249W
1992	AzelaicAcid	down	YNR064C
2002	AzelaicAcid	down	YPL179W
20110	AzelaicAcid	down	YIR043C
2024	AzelaicAcid	down	YLR437C
2032	AzelaicAcid	down	YLR218C
2042	AzelaicAcid	down	YDL184C
2052	AzelaicAcid	down	YDR504C
2062	AzelaicAcid	down	YGL126W
2071	AzelaicAcid	down	YPL214C
2081	AzelaicAcid	down	YML129C
2091	AzelaicAcid	down	YLR017W
2101	AzelaicAcid	down	YBR064W
21110	AzelaicAcid	down	YIR016W
2122	AzelaicAcid	down	YLR024C
2131	AzelaicAcid	down	YAL060W
2141	AzelaicAcid	down	YDL077C
2151	AzelaicAcid	down	YPL220W
2161	AzelaicAcid	down	YOR037W
1160	BMIMCl	up	YHR156C
2100	BMIMCl	up	YBL060W
350	BMIMCl	up	YMR285C
437	BMIMCl	up	YPR173C
537	BMIMCl	up	YBR054W
639	BMIMCl	up	YML028W
740	BMIMCl	up	YOL079W
840	BMIMCl	up	YNL332W
940	BMIMCl	up	YDR099W
1040	BMIMCl	up	YPL058C
1170	BMIMCl	up	YBL010C
1240	BMIMCl	up	YPL240C
1337	BMIMCl	up	YHR132W-A
1430	BMIMCl	up	YKR066C
1530	BMIMCl	up	YJL062W
1630	BMIMCl	up	YJR026W
1730	BMIMCl	up	YGR089W
1828	BMIMCl	up	YBL019W
1927	BMIMCl	up	YHL017W
2025	BMIMCl	up	YPR184W
2123	BMIMCl	up	YJR008W
2222	BMIMCl	up	YDL171C
2322	BMIMCl	up	YDR100W
2418	BMIMCl	up	YCR090C
9115	BMIMCl	down	YHR041C
9211	BMIMCl	down	YOR273C
9310	BMIMCl	down	YEL043W
949	BMIMCl	down	YPR192W
959	BMIMCl	down	YOL070C
969	BMIMCl	down	YPL102C
9710	BMIMCl	down	YER085C
9810	BMIMCl	down	YKL039W
9910	BMIMCl	down	YHR207C
10010	BMIMCl	down	YJR117W
10114	BMIMCl	down	YMR004W
10212	BMIMCl	down	YBR197C
10310	BMIMCl	down	YPL114W
10410	BMIMCl	down	YLL054C
10510	BMIMCl	down	YDR130C
10610	BMIMCl	down	YGL235W
1079	BMIMCl	down	YHR167W
1089	BMIMCl	down	YDL180W
10910	BMIMCl	down	YOR002W
11015	BMIMCl	down	YDL093W
11115	BMIMCl	down	YHL035C
11213	BMIMCl	down	YIL005W
11313	BMIMCl	down	YDR326C
11411	BMIMCl	down	YGL170C
11511	BMIMCl	down	YJR090C
11610	BMIMCl	down	YIL128W
1179	BMIMCl	down	YBR137W
1189	BMIMCl	down	YOR344C
1198	BMIMCl	down	YEL056W
1208	BMIMCl	down	YDR206W
12114	BMIMCl	down	YGL213C
12212	BMIMCl	down	YOR068C
12310	BMIMCl	down	YOR115C
1249	BMIMCl	down	YLR279W
1258	BMIMCl	down	YDL227C
1267	BMIMCl	down	YBR059C
1277	BMIMCl	down	YDR345C
1287	BMIMCl	down	YCR101C
1297	BMIMCl	down	YDL122W
1307	BMIMCl	down	YDR525W-A
13112	BMIMCl	down	YGR023W
13211	BMIMCl	down	YHR137W
1338	BMIMCl	down	YGL253W
1347	BMIMCl	down	YMR313C
1356	BMIMCl	down	YFR039C
1366	BMIMCl	down	YKL162C
1376	BMIMCl	down	YPL017C
1386	BMIMCl	down	YOR245C
1396	BMIMCl	down	YKR024C
1406	BMIMCl	down	YJR083C
14112	BMIMCl	down	YML004C
14210	BMIMCl	down	YNL159C
1436	BMIMCl	down	YBR258C
1446	BMIMCl	down	YGL032C
1456	BMIMCl	down	YKL148C
1466	BMIMCl	down	YNL058C
1476	BMIMCl	down	YKR027W
1486	BMIMCl	down	YJR051W
1496	BMIMCl	down	YCL061C
1506	BMIMCl	down	YJL021C
15112	BMIMCl	down	YGR235C
15210	BMIMCl	down	YGL090W
1536	BMIMCl	down	YBR223C
1546	BMIMCl	down	YBL079W
1556	BMIMCl	down	YBR183W
1566	BMIMCl	down	YMR221C
1576	BMIMCl	down	YHR094C
1586	BMIMCl	down	YDR306C
1596	BMIMCl	down	YKL015W
1606	BMIMCl	down	YDR262W
16112	BMIMCl	down	YAL018C
16210	BMIMCl	down	YLR034C
1636	BMIMCl	down	YER116C
1646	BMIMCl	down	YOL039W
1656	BMIMCl	down	YJL082W
1666	BMIMCl	down	YLR218C
1676	BMIMCl	down	YGR208W
1686	BMIMCl	down	YOR334W
1696	BMIMCl	down	YDL211C
1706	BMIMCl	down	YGR043C
17112	BMIMCl	down	YOR088W
17210	BMIMCl	down	YDL154W
1736	BMIMCl	down	YLR128W
1746	BMIMCl	down	YBR207W
1756	BMIMCl	down	YER114C
1765	BMIMCl	down	YDR482C
1775	BMIMCl	down	YNL335W
1785	BMIMCl	down	YIL101C
1795	BMIMCl	down	YHR200W
1805	BMIMCl	down	YDR334W
1180	Benomyl	up	YPL203W
2102	Benomyl	up	YHL032C
360	Benomyl	up	YLL046C
438	Benomyl	up	YGL175C
538	Benomyl	up	YML007W
640	Benomyl	up	YJL212C
749	Benomyl	up	YNL058C
849	Benomyl	up	YLR031W
950	Benomyl	up	YGL021W
1050	Benomyl	up	YLR211C
1190	Benomyl	up	YDR475C
1250	Benomyl	up	YIL167W
1339	Benomyl	up	YOL029C
1437	Benomyl	up	YJL141C
1537	Benomyl	up	YBR064W
1637	Benomyl	up	YER144C
1737	Benomyl	up	YBR164C
1829	Benomyl	up	YER163C
1928	Benomyl	up	YPR174C
11116	Benomyl	down	YKL057C
11214	Benomyl	down	YKR096W
11314	Benomyl	down	YOR364W
11412	Benomyl	down	YKR050W
11512	Benomyl	down	YCR079W
11611	Benomyl	down	YNL155W
11710	Benomyl	down	YER096W
11810	Benomyl	down	YER060W
1199	Benomyl	down	YDL219W
1209	Benomyl	down	YOR029W
12115	Benomyl	down	YKL205W
12213	Benomyl	down	YLR087C
12311	Benomyl	down	YBL070C
12410	Benomyl	down	YHR129C
1259	Benomyl	down	YDR117C
1268	Benomyl	down	YDR334W
1278	Benomyl	down	YOL101C
1288	Benomyl	down	YPL152W
1298	Benomyl	down	YIL112W
1308	Benomyl	down	YJL197W
13113	Benomyl	down	YKL178C
13212	Benomyl	down	YPR157W
13310	Benomyl	down	YBR280C
1348	Benomyl	down	YIR018W
1357	Benomyl	down	YPL247C
1367	Benomyl	down	YOL015W
1377	Benomyl	down	YKL050C
1387	Benomyl	down	YFR011C
1397	Benomyl	down	YBR207W
1407	Benomyl	down	YER180C
14113	Benomyl	down	YER188W
14211	Benomyl	down	YDR312W
1438	Benomyl	down	YJR043C
1447	Benomyl	down	YDR388W
1457	Benomyl	down	YER067C-A
1467	Benomyl	down	YOR368W
1477	Benomyl	down	YBR141C
1487	Benomyl	down	YLR268W
1497	Benomyl	down	YLR089C
1507	Benomyl	down	YPR109W
15113	Benomyl	down	YER175C
15211	Benomyl	down	YBR128C
1538	Benomyl	down	YLL052C
1547	Benomyl	down	YER092W
1557	Benomyl	down	YCR032W
1567	Benomyl	down	YDL079C
1577	Benomyl	down	YKL039W
1587	Benomyl	down	YIR028W
1597	Benomyl	down	YML116W
1607	Benomyl	down	YNR059W
16113	Benomyl	down	YBR284W
16211	Benomyl	down	YFR041C
1638	Benomyl	down	YKR031C
1647	Benomyl	down	YNL193W
1657	Benomyl	down	YLR344W
1667	Benomyl	down	YOR251C
1677	Benomyl	down	YMR133W
1687	Benomyl	down	YOR315W
1697	Benomyl	down	YLR232W
1707	Benomyl	down	YOR182C
17113	Benomyl	down	YDR385W
17211	Benomyl	down	YLR402W
1738	Benomyl	down	YNL230C
1747	Benomyl	down	YDR186C
1757	Benomyl	down	YLR231C
1766	Benomyl	down	YGL078C
1776	Benomyl	down	YMR120C
1786	Benomyl	down	YOR028C
1796	Benomyl	down	YMR029C
1806	Benomyl	down	YOR008C
18111	Benomyl	down	YML111W
18210	Benomyl	down	YHR110W
1834	Benomyl	down	YKL062W
1844	Benomyl	down	YCR028C-A
1854	Benomyl	down	YOR270C
1864	Benomyl	down	YFR039C
1874	Benomyl	down	YDR517W
1884	Benomyl	down	YOL067C
1894	Benomyl	down	YGR025W
1904	Benomyl	down	YDR184C
19111	Benomyl	down	YIL114C
1929	Benomyl	down	YMR276W
1933	Benomyl	down	YHR039C
1943	Benomyl	down	YLL049W
1953	Benomyl	down	YOR132W
1963	Benomyl	down	YLR110C
1973	Benomyl	down	YJL043W
1983	Benomyl	down	YNR019W
1993	Benomyl	down	YLR234W
2003	Benomyl	down	YBR239C
20111	Benomyl	down	YOR126C
2026	Benomyl	down	YMR259C
2033	Benomyl	down	YJL048C
2043	Benomyl	down	YHR161C
2053	Benomyl	down	YOL079W
2063	Benomyl	down	YGR016W
2072	Benomyl	down	YBR290W
2082	Benomyl	down	YDR477W
2092	Benomyl	down	YML006C
2103	Benomyl	down	YOR268C
21111	Benomyl	down	YMR183C
2124	Benomyl	down	YJL151C
2132	Benomyl	down	YER128W
2142	Benomyl	down	YDR525W-A
2152	Benomyl	down	YPR135W
2162	Benomyl	down	YGL173C
2171	Benomyl	down	YJL106W
2181	Benomyl	down	YIL092W
2191	Benomyl	down	YMR100W
2201	Benomyl	down	YJR001W
1200	BenzoicAcid	up	YMR176W
2104	BenzoicAcid	up	YHR032W
370	BenzoicAcid	up	YPR199C
439	BenzoicAcid	up	YPL072W
539	BenzoicAcid	up	YBL016W
649	BenzoicAcid	up	YGL159W
750	BenzoicAcid	up	YNL128W
850	BenzoicAcid	up	YJL144W
960	BenzoicAcid	up	YOR299W
1060	BenzoicAcid	up	YJL045W
11100	BenzoicAcid	up	YNL322C
1260	BenzoicAcid	up	YMR189W
1340	BenzoicAcid	up	YPR119W
1439	BenzoicAcid	up	YDR349C
1539	BenzoicAcid	up	YDL035C
1639	BenzoicAcid	up	YOR125C
1739	BenzoicAcid	up	YER176W
1830	BenzoicAcid	up	YML118W
1930	BenzoicAcid	up	YHR150W
2027	BenzoicAcid	up	YGL173C
2125	BenzoicAcid	up	YDL052C
2223	BenzoicAcid	up	YCL028W
2323	BenzoicAcid	up	YKL091C
2419	BenzoicAcid	up	YGL056C
2515	BenzoicAcid	up	YBR100W
2613	BenzoicAcid	up	YKL063C
2713	BenzoicAcid	up	YOR315W
2813	BenzoicAcid	up	YOR379C
2912	BenzoicAcid	up	YBR185C
3012	BenzoicAcid	up	YLR345W
3116	BenzoicAcid	up	YDR275W
3213	BenzoicAcid	up	YOR135C
3311	BenzoicAcid	up	YJR001W
3411	BenzoicAcid	up	YOL019W
3511	BenzoicAcid	up	YLR050C
3610	BenzoicAcid	up	YNL069C
3710	BenzoicAcid	up	YNL142W
3810	BenzoicAcid	up	YAL034C
399	BenzoicAcid	up	YLR177W
409	BenzoicAcid	up	YDR085C
4115	BenzoicAcid	up	YLR004C
4212	BenzoicAcid	up	YMR138W
4310	BenzoicAcid	up	YGR224W
447	BenzoicAcid	up	YAR040C
457	BenzoicAcid	up	YNL085W
467	BenzoicAcid	up	YIL134W
477	BenzoicAcid	up	YNL023C
487	BenzoicAcid	up	YML027W
5210	BenzoicAcid	down	YHR043C
5310	BenzoicAcid	down	YOR026W
548	BenzoicAcid	down	YGR168C
558	BenzoicAcid	down	YBR176W
568	BenzoicAcid	down	YMR244W
578	BenzoicAcid	down	YKR074W
588	BenzoicAcid	down	YDR011W
598	BenzoicAcid	down	YDR244W
608	BenzoicAcid	down	YKR089C
6114	BenzoicAcid	down	YDL117W
6211	BenzoicAcid	down	YGR086C
6310	BenzoicAcid	down	YJR050W
6410	BenzoicAcid	down	YGR034W
659	BenzoicAcid	down	YDL066W
668	BenzoicAcid	down	YMR282C
678	BenzoicAcid	down	YHR081W
689	BenzoicAcid	down	YFR006W
699	BenzoicAcid	down	YEL056W
709	BenzoicAcid	down	YKR005C
7115	BenzoicAcid	down	YKL094W
7211	BenzoicAcid	down	YAL059W
7310	BenzoicAcid	down	YHR184W
7410	BenzoicAcid	down	YLR261C
759	BenzoicAcid	down	YGL036W
769	BenzoicAcid	down	YDR290W
779	BenzoicAcid	down	YOR092W
789	BenzoicAcid	down	YNL063W
799	BenzoicAcid	down	YLR388W
809	BenzoicAcid	down	YDL169C
8115	BenzoicAcid	down	YGR038W
8211	BenzoicAcid	down	YPR173C
8310	BenzoicAcid	down	YDR203W
8410	BenzoicAcid	down	YNL230C
859	BenzoicAcid	down	YBR271W
869	BenzoicAcid	down	YHR127W
879	BenzoicAcid	down	YDR018C
889	BenzoicAcid	down	YBR058C
899	BenzoicAcid	down	YHR193C
909	BenzoicAcid	down	YDR262W
9116	BenzoicAcid	down	YLR254C
9212	BenzoicAcid	down	YNL176C
9311	BenzoicAcid	down	YLR252W
9410	BenzoicAcid	down	YDL144C
9510	BenzoicAcid	down	YPL121C
9610	BenzoicAcid	down	YPL221W
9711	BenzoicAcid	down	YKL148C
9811	BenzoicAcid	down	YGL208W
9911	BenzoicAcid	down	YNL104C
10011	BenzoicAcid	down	YMR262W
10115	BenzoicAcid	down	YPL214C
10213	BenzoicAcid	down	YPL227C
1269	CV	up	YIR029W
2105	CV	up	YKR051W
380	CV	up	YER034W
440	CV	up	YGL231C
540	CV	up	YKL072W
650	CV	up	YJL149W
760	CV	up	YER011W
860	CV	up	YDL191W
970	CV	up	YOR338W
1070	CV	up	YNL070W
11101	CV	up	YMR042W
1270	CV	up	YLR420W
1349	CV	up	YML074C
1440	CV	up	YBR058C
1540	CV	up	YKL102C
1640	CV	up	YOR156C
1740	CV	up	YJR031C
1835	CV	up	YJR080C
1934	CV	up	YER033C
2028	CV	up	YGL158W
2126	CV	up	YFL034W
2224	CV	up	YGR284C
2324	CV	up	YMR269W
2420	CV	up	YML027W
2516	CV	up	YNL008C
2614	CV	up	YNL295W
2714	CV	up	YBL072C
2814	CV	up	YOR166C
2913	CV	up	YBR266C
3013	CV	up	YCR081W
3117	CV	up	YKR050W
3214	CV	up	YLR135W
3312	CV	up	YDR536W
3412	CV	up	YML033W
3512	CV	up	YLR268W
3611	CV	up	YGR043C
3711	CV	up	YHR035W
3811	CV	up	YCR065W
3910	CV	up	YKL038W
4010	CV	up	YER134C
4116	CV	up	YDR247W
4213	CV	up	YMR055C
4311	CV	up	YPL099C
448	CV	up	YOR289W
458	CV	up	YDR249C
468	CV	up	YMR154C
478	CV	up	YLR279W
488	CV	up	YDL189W
497	CV	up	YPL130W
507	CV	up	YMR015C
5113	CV	up	YLR224W
5211	CV	up	YMR262W
5311	CV	up	YJR047C
549	CV	up	YCR087W
559	CV	up	YLR136C
569	CV	up	YJR092W
579	CV	up	YHR116W
589	CV	up	YPL162C
599	CV	up	YLR353W
609	CV	up	YLR344W
6115	CV	up	YGR108W
6212	CV	up	YOL047C
6311	CV	up	YKL064W
6411	CV	up	YGR004W
6510	CV	up	YNL297C
669	CV	up	YCR006C
679	CV	up	YNL169C
6810	CV	up	YJL098W
6910	CV	up	YFR023W
7010	CV	up	YLR299W
7116	CV	up	YCR008W
7212	CV	up	YCR025C
7311	CV	up	YNL029C
7411	CV	up	YER053C
7510	CV	up	YIR001C
7610	CV	up	YML116W
7710	CV	up	YKR041W
7810	CV	up	YMR294W
7910	CV	up	YHL024W
8010	CV	up	YMR018W
8116	CV	up	YOR165W
8212	CV	up	YLR271W
8311	CV	up	YLR039C
8411	CV	up	YML117W-A
8510	CV	up	YGR067C
8610	CV	up	YHR199C
8710	CV	up	YNR060W
8810	CV	up	YJL101C
8910	CV	up	YEL066W
9010	CV	up	YOR179C
9117	CV	up	YMR160W
9213	CV	up	YLR030W
9312	CV	up	YDR143C
9411	CV	up	YDR352W
9511	CV	up	YOR317W
9611	CV	up	YAL011W
9712	CV	up	YNR029C
9812	CV	up	YJL079C
9912	CV	up	YHR094C
10012	CV	up	YNR039C
10116	CV	up	YEL014C
10214	CV	up	YFR009W
10311	CV	up	YOL039W
10411	CV	up	YIR036C
10511	CV	up	YLR415C
10611	CV	up	YGR069W
10710	CV	up	YBR241C
10810	CV	up	YKL171W
10911	CV	up	YER030W
11016	CV	up	YFR034C
11117	CV	up	YBR259W
11215	CV	up	YLR364W
11315	CV	up	YDR541C
11413	CV	up	YIL090W
11513	CV	up	YOR065W
11612	CV	up	YJR020W
11711	CV	up	YNR009W
11811	CV	up	YCR034W
11910	CV	up	YNL085W
12010	CV	up	YPR138C
12116	CV	up	YFR032C-A
12214	CV	up	YLR016C
12312	CV	up	YIL159W
12411	CV	down	YMR285C
12510	CV	down	YLR454W
12610	CV	down	YGL261C
1279	CV	down	YDR004W
1289	CV	down	YBL069W
1299	CV	down	YAL026C
1309	CV	down	YDL188C
13114	CV	down	YOL029C
13213	CV	down	YDR171W
13311	CV	down	YPL074W
13410	CV	down	YDR530C
1358	CV	down	YLR412W
1368	CV	down	YNL096C
1378	CV	down	YGR137W
